ZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
Besucher/innen,Pinakothek der Moderne,2003,200303,83825,,"13,73",,122764
Besucher/innen,Pinakothek der Moderne,2003,200302,73706,,"-18,21",,129254
Besucher/innen,Pinakothek der Moderne,2003,200301,90116,,"2,27",,140364
Besucher/innen,Pinakothek der Moderne,2002,200212,88113,,"-4,49",,152926
Besucher/innen,Pinakothek der Moderne,2002,200211,92259,,"-28,25",,174530
Besucher/innen,Pinakothek der Moderne,2002,200210,128576,,"-57,53",,215666
Besucher/innen,Pinakothek der Moderne,2002,200209,302756,,,,302756
Besucher/innen,Schackgalerie,2016,201612,1017,510,"-20,36","99,41",1007
Besucher/innen,Schackgalerie,2016,201611,1277,628,"10,66","103,34",965
Besucher/innen,Schackgalerie,2016,201610,1154,853,"114,1","35,29",911
Besucher/innen,Schackgalerie,2016,201609,539,580,"-24,19","-7,07",886
Besucher/innen,Schackgalerie,2016,201608,711,555,"-37,02","28,11",889
Besucher/innen,Schackgalerie,2016,201607,1129,455,"-29,35","148,13",876
Besucher/innen,Schackgalerie,2016,201606,1598,424,"19,43","276,89",820
Besucher/innen,Schackgalerie,2016,201605,1338,605,"77,69","121,16",722
Besucher/innen,Schackgalerie,2016,201604,753,459,"14,26","64,05",661
Besucher/innen,Schackgalerie,2016,201603,659,537,"-36,08","22,72",637
Besucher/innen,Schackgalerie,2016,201602,1031,615,"17,03","67,64",627
Besucher/innen,Schackgalerie,2016,201601,881,624,"72,75","41,19",592
Besucher/innen,Schackgalerie,2015,201512,510,340,"-18,79",50,570
Besucher/innen,Schackgalerie,2015,201511,628,566,"-26,38","10,95",556
Besucher/innen,Schackgalerie,2015,201510,853,1579,"47,07","-45,98",551
Besucher/innen,Schackgalerie,2015,201509,580,416,"4,5","39,42",612
Besucher/innen,Schackgalerie,2015,201508,555,620,"21,98","-10,48",598
Besucher/innen,Schackgalerie,2015,201507,455,592,"7,31","-23,14",603
Besucher/innen,Schackgalerie,2015,201506,424,329,"-29,92","28,88",615
Besucher/innen,Schackgalerie,2015,201505,605,556,"31,81","8,81",607
Besucher/innen,Schackgalerie,2015,201504,459,681,"-14,53","-32,6",603
Besucher/innen,Schackgalerie,2015,201503,537,755,"-12,68","-28,87",621
Besucher/innen,Schackgalerie,2015,201502,615,794,"-1,44","-22,54",639
Besucher/innen,Schackgalerie,2015,201501,624,656,"83,53","-4,88",654
Besucher/innen,Schackgalerie,2014,201412,340,582,"-39,93","-41,58",657
Besucher/innen,Schackgalerie,2014,201411,566,816,"-64,15","-30,64",677
Besucher/innen,Schackgalerie,2014,201410,1579,522,"279,57","202,49",698
Besucher/innen,Schackgalerie,2014,201409,416,386,"-32,9","7,77",610
Besucher/innen,Schackgalerie,2014,201408,620,505,"4,73","22,77",607
Besucher/innen,Schackgalerie,2014,201407,592,493,"79,94","20,08",598
Besucher/innen,Schackgalerie,2014,201406,329,489,"-40,83","-32,72",590
Besucher/innen,Schackgalerie,2014,201405,556,765,"-18,36","-27,32",603
Besucher/innen,Schackgalerie,2014,201404,681,750,"-9,8","-9,2",620
Besucher/innen,Schackgalerie,2014,201403,755,1102,"-4,91","-31,49",626
Besucher/innen,Schackgalerie,2014,201402,794,812,"21,04","-2,22",655
Besucher/innen,Schackgalerie,2014,201401,656,1012,"12,71","-35,18",657
Besucher/innen,Schackgalerie,2013,201312,582,652,"-28,68","-10,74",686
Besucher/innen,Schackgalerie,2013,201311,816,835,"56,32","-2,28",692
Besucher/innen,Schackgalerie,2013,201310,522,1501,"35,23","-65,22",694
Besucher/innen,Schackgalerie,2013,201309,386,764,"-23,56","-49,48",775
Besucher/innen,Schackgalerie,2013,201308,505,572,"2,43","-11,71",807
Besucher/innen,Schackgalerie,2013,201307,493,674,"0,82","-26,85",812
Besucher/innen,Schackgalerie,2013,201306,489,548,"-36,08","-10,77",827
Besucher/innen,Schackgalerie,2013,201305,765,469,2,"63,11",832
Besucher/innen,Schackgalerie,2013,201304,750,721,"-31,94","4,02",808
Besucher/innen,Schackgalerie,2013,201303,1102,815,"35,71","35,21",805
Besucher/innen,Schackgalerie,2013,201302,812,759,"-19,76","6,98",781
Besucher/innen,Schackgalerie,2013,201301,1012,878,"55,21","15,26",777
Besucher/innen,Schackgalerie,2012,201212,652,519,"-21,92","25,63",766
Besucher/innen,Schackgalerie,2012,201211,835,588,"-44,37","42,01",755
Besucher/innen,Schackgalerie,2012,201210,1501,1574,"96,47","-4,64",734
Besucher/innen,Schackgalerie,2012,201209,764,439,"33,57","74,03",740
Besucher/innen,Schackgalerie,2012,201208,572,552,"-15,13","3,62",713
Besucher/innen,Schackgalerie,2012,201207,674,727,"22,99","-7,29",711
Besucher/innen,Schackgalerie,2012,201206,548,523,"16,84","4,78",716
Besucher/innen,Schackgalerie,2012,201205,469,634,"-34,95","-26,03",714
Besucher/innen,Schackgalerie,2012,201204,721,474,"-11,53","52,11",727
Besucher/innen,Schackgalerie,2012,201203,815,865,"7,38","-5,78",707
Besucher/innen,Schackgalerie,2012,201202,759,838,"-13,55","-9,43",711
Besucher/innen,Schackgalerie,2012,201201,878,956,"69,17","-8,16",718
Besucher/innen,Schackgalerie,2011,201112,519,814,"-11,73","-36,24",724
Besucher/innen,Schackgalerie,2011,201111,588,867,"-62,64","-32,18",749
Besucher/innen,Schackgalerie,2011,201110,1574,1981,"258,54","-20,55",772
Besucher/innen,Schackgalerie,2011,201109,439,658,"-20,47","-33,28",806
Besucher/innen,Schackgalerie,2011,201108,552,913,"-24,07","-39,54",824
Besucher/innen,Schackgalerie,2011,201107,727,564,"39,01","28,9",854
Besucher/innen,Schackgalerie,2011,201106,523,783,"-17,51","-33,21",841
Besucher/innen,Schackgalerie,2011,201105,634,1138,"33,76","-44,29",862
Besucher/innen,Schackgalerie,2011,201104,474,1355,"-45,2","-65,02",904
Besucher/innen,Schackgalerie,2011,201103,865,1844,"3,22","-53,09",978
Besucher/innen,Schackgalerie,2011,201102,838,2684,"-12,34","-68,78",1059
Besucher/innen,Schackgalerie,2011,201101,956,2946,"17,44","-67,55",1213
Besucher/innen,Schackgalerie,2010,201012,814,2006,"-6,11","-59,42",1379
Besucher/innen,Schackgalerie,2010,201011,867,8953,"-56,23","-90,32",1478
Besucher/innen,Schackgalerie,2010,201010,1981,642,"201,06","208,57",2152
Besucher/innen,Schackgalerie,2010,201009,658,182,"-27,93","261,54",2041
Besucher/innen,Schackgalerie,2010,201008,913,410,"61,88","122,68",2001
Besucher/innen,Schackgalerie,2010,201007,564,484,"-27,97","16,53",1959
Besucher/innen,Schackgalerie,2010,201006,783,582,"-31,2","34,54",1952
Besucher/innen,Schackgalerie,2010,201005,1138,551,"-16,01","106,53",1936
Besucher/innen,Schackgalerie,2010,201004,1355,626,"-26,52","116,45",1887
Besucher/innen,Schackgalerie,2010,201003,1844,1134,"-31,3","62,61",1826
Besucher/innen,Schackgalerie,2010,201002,2684,1027,"-8,89","161,34",1767
Besucher/innen,Schackgalerie,2010,201001,2946,1277,"46,86","130,7",1629
Besucher/innen,Schackgalerie,2009,200912,2006,713,"-77,59","181,35",1490
Besucher/innen,Schackgalerie,2009,200911,8953,1387,"1294,55","545,49",1382
Besucher/innen,Schackgalerie,2009,200910,642,,"252,75",,751
Besucher/innen,Schackgalerie,2009,200909,182,,"-55,61",,761
Besucher/innen,Schackgalerie,2009,200908,410,,"-15,29",,819
Besucher/innen,Schackgalerie,2009,200907,484,,"-16,84",,865
Besucher/innen,Schackgalerie,2009,200906,582,,"5,63",,912
Besucher/innen,Schackgalerie,2009,200905,551,,"-11,98",,959
Besucher/innen,Schackgalerie,2009,200904,626,,"-44,8",,1027
Besucher/innen,Schackgalerie,2009,200903,1134,,"10,42",,1108
Besucher/innen,Schackgalerie,2009,200902,1027,309,"-19,58","232,36",1101
Besucher/innen,Schackgalerie,2009,200901,1277,505,"79,1","152,87",922
Besucher/innen,Schackgalerie,2008,200812,713,541,"-48,59","31,79",729
Besucher/innen,Schackgalerie,2008,200811,1387,341,,"306,74",686
Besucher/innen,Schackgalerie,2008,200810,,1355,,,
Besucher/innen,Schackgalerie,2008,200809,,349,,,
Besucher/innen,Schackgalerie,2008,200808,,480,,,
Besucher/innen,Schackgalerie,2008,200807,,461,,,
Besucher/innen,Schackgalerie,2008,200806,,475,,,
Besucher/innen,Schackgalerie,2008,200805,,593,,,
Besucher/innen,Schackgalerie,2008,200804,,359,,,
Besucher/innen,Schackgalerie,2008,200803,,572,,,
Besucher/innen,Schackgalerie,2008,200802,309,463,"-38,81","-33,26",528
Besucher/innen,Schackgalerie,2008,200801,505,542,"-6,65","-6,83",541
Besucher/innen,Schackgalerie,2007,200712,541,555,"58,65","-2,52",544
Besucher/innen,Schackgalerie,2007,200711,341,543,"-74,83","-37,2",545
Besucher/innen,Schackgalerie,2007,200710,1355,1458,"288,25","-7,06",562
Besucher/innen,Schackgalerie,2007,200709,349,336,"-27,29","3,87",571
Besucher/innen,Schackgalerie,2007,200708,480,542,"4,12","-11,44",570
Besucher/innen,Schackgalerie,2007,200707,461,465,"-2,95","-0,86",575
Besucher/innen,Schackgalerie,2007,200706,475,319,"-19,9","48,9",575
Besucher/innen,Schackgalerie,2007,200705,593,538,"65,18","10,22",562
Besucher/innen,Schackgalerie,2007,200704,359,489,"-37,24","-26,58",558
Besucher/innen,Schackgalerie,2007,200703,572,562,"23,54","1,78",569
Besucher/innen,Schackgalerie,2007,200702,463,820,"-14,58","-43,54",568
Besucher/innen,Schackgalerie,2007,200701,542,448,"-2,34","20,98",597
Besucher/innen,Schackgalerie,2006,200612,555,292,"2,21","90,07",590
Besucher/innen,Schackgalerie,2006,200611,543,485,"-62,76","11,96",568
Besucher/innen,Schackgalerie,2006,200610,1458,2849,"333,93","-48,82",563
Besucher/innen,Schackgalerie,2006,200609,336,333,"-38,01","0,9",679
Besucher/innen,Schackgalerie,2006,200608,542,603,"16,56","-10,12",679
Besucher/innen,Schackgalerie,2006,200607,465,501,"45,77","-7,19",684
Besucher/innen,Schackgalerie,2006,200606,319,506,"-40,71","-36,96",687
Besucher/innen,Schackgalerie,2006,200605,538,437,"10,02","23,11",702
Besucher/innen,Schackgalerie,2006,200604,489,565,"-12,99","-13,45",694
Besucher/innen,Schackgalerie,2006,200603,562,703,"-31,46","-20,06",700
Besucher/innen,Schackgalerie,2006,200602,820,536,"83,04","52,99",712
Besucher/innen,Schackgalerie,2006,200601,448,585,"53,42","-23,42",688
Besucher/innen,Schackgalerie,2005,200512,292,550,"-39,79","-46,91",700
Besucher/innen,Schackgalerie,2005,200511,485,683,"-82,98","-28,99",721
Besucher/innen,Schackgalerie,2005,200510,2849,753,"755,56","278,35",738
Besucher/innen,Schackgalerie,2005,200509,333,407,"-44,78","-18,18",563
Besucher/innen,Schackgalerie,2005,200508,603,1472,"20,36","-59,04",569
Besucher/innen,Schackgalerie,2005,200507,501,2718,"-0,99","-81,57",642
Besucher/innen,Schackgalerie,2005,200506,506,1947,"15,79","-74,01",826
Besucher/innen,Schackgalerie,2005,200505,437,2517,"-22,65","-82,64",946
Besucher/innen,Schackgalerie,2005,200504,565,1042,"-19,63","-45,78",1120
Besucher/innen,Schackgalerie,2005,200503,703,1086,"31,16","-35,27",1159
Besucher/innen,Schackgalerie,2005,200502,536,1258,"-8,38","-57,39",1191
Besucher/innen,Schackgalerie,2005,200501,585,1129,"6,36","-48,18",1252
Besucher/innen,Schackgalerie,2004,200412,550,537,"-19,47","2,42",1297
Besucher/innen,Schackgalerie,2004,200411,683,615,"-9,3","11,06",1296
Besucher/innen,Schackgalerie,2004,200410,753,806,"85,01","-6,58",1290
Besucher/innen,Schackgalerie,2004,200409,407,420,"-72,35","-3,1",1295
Besucher/innen,Schackgalerie,2004,200408,1472,592,"-45,84","148,65",1296
Besucher/innen,Schackgalerie,2004,200407,2718,554,"39,6","390,61",1222
Besucher/innen,Schackgalerie,2004,200406,1947,451,"-22,65","331,71",1042
Besucher/innen,Schackgalerie,2004,200405,2517,607,"141,55","314,66",917
Besucher/innen,Schackgalerie,2004,200404,1042,566,"-4,05","84,1",758
Besucher/innen,Schackgalerie,2004,200403,1086,597,"-13,67","81,91",718
Besucher/innen,Schackgalerie,2004,200402,1258,749,"11,43","67,96",678
Besucher/innen,Schackgalerie,2004,200401,1129,709,"110,24","59,24",635
Besucher/innen,Schackgalerie,2003,200312,537,499,"-12,68","7,62",600
Besucher/innen,Schackgalerie,2003,200311,615,583,"-23,7","5,49",597
Besucher/innen,Schackgalerie,2003,200310,806,867,"91,9","-7,04",594
Besucher/innen,Schackgalerie,2003,200309,420,509,"-29,05","-17,49",600
Besucher/innen,Schackgalerie,2003,200308,592,898,"6,86","-34,08",607
Besucher/innen,Schackgalerie,2003,200307,554,757,"22,84","-26,82",632
Besucher/innen,Schackgalerie,2003,200306,451,673,"-25,7","-32,99",649
Besucher/innen,Schackgalerie,2003,200305,607,1055,"7,24","-42,46",668
Besucher/innen,Schackgalerie,2003,200304,566,727,"-5,19","-22,15",705
Besucher/innen,Schackgalerie,2003,200303,597,605,"-20,29","-1,32",719
Besucher/innen,Schackgalerie,2003,200302,749,975,"5,64","-23,18",719
Besucher/innen,Schackgalerie,2003,200301,709,682,"42,08","3,96",738
Besucher/innen,Schackgalerie,2002,200212,499,651,"-14,41","-23,35",736
Besucher/innen,Schackgalerie,2002,200211,583,891,"-32,76","-34,57",749
Besucher/innen,Schackgalerie,2002,200210,867,535,"70,33","62,06",774
Besucher/innen,Schackgalerie,2002,200209,509,733,"-43,32","-30,56",747
Besucher/innen,Schackgalerie,2002,200208,898,752,"18,63","19,41",765
Besucher/innen,Schackgalerie,2002,200207,757,645,"12,48","17,36",753
Besucher/innen,Schackgalerie,2002,200206,673,626,"-36,21","7,51",744
Besucher/innen,Schackgalerie,2002,200205,1055,980,"45,12","7,65",740
Besucher/innen,Schackgalerie,2002,200204,727,803,"20,17","-9,46",734
Besucher/innen,Schackgalerie,2002,200203,605,1050,"-37,95","-42,38",740
Besucher/innen,Schackgalerie,2002,200202,975,1023,"42,96","-4,69",777
Besucher/innen,Schackgalerie,2002,200201,682,963,"4,76","-29,18",781
Besucher/innen,Schackgalerie,2001,200112,651,695,"-26,94","-6,33",804
Besucher/innen,Schackgalerie,2001,200111,891,1038,"66,54","-14,16",808
Besucher/innen,Schackgalerie,2001,200110,535,4827,"-27,01","-88,92",820
Besucher/innen,Schackgalerie,2001,200109,733,1123,"-2,53","-34,73",1178
Besucher/innen,Schackgalerie,2001,200108,752,1264,"16,59","-40,51",1210
Besucher/innen,Schackgalerie,2001,200107,645,1749,"3,04","-63,12",1253
Besucher/innen,Schackgalerie,2001,200106,626,754,"-36,12","-16,98",1345
Besucher/innen,Schackgalerie,2001,200105,980,587,"22,04","66,95",1356
Besucher/innen,Schackgalerie,2001,200104,803,814,"-23,52","-1,35",1323
Besucher/innen,Schackgalerie,2001,200103,1050,1333,"2,64","-21,23",1324
Besucher/innen,Schackgalerie,2001,200102,1023,1553,"6,23","-34,13",1348
Besucher/innen,Schackgalerie,2001,200101,963,3830,"38,56","-74,86",1392
Besucher/innen,Schackgalerie,2000,200012,695,,"-33,04",,1631
Besucher/innen,Schackgalerie,2000,200011,1038,,"-78,5",,1716
Besucher/innen,Schackgalerie,2000,200010,4827,,"329,83",,1783
Besucher/innen,Schackgalerie,2000,200009,1123,,"-11,16",,1445
Besucher/innen,Schackgalerie,2000,200008,1264,,"-27,73",,1486
Besucher/innen,Schackgalerie,2000,200007,1749,,"131,96",,1517
Besucher/innen,Schackgalerie,2000,200006,754,,"28,45",,1479
Besucher/innen,Schackgalerie,2000,200005,587,,"-27,89",,1623
Besucher/innen,Schackgalerie,2000,200004,814,,"-38,93",,1883
Besucher/innen,Schackgalerie,2000,200003,1333,,"-14,17",,2239
Besucher/innen,Schackgalerie,2000,200002,1553,,"-59,45",,2692
Besucher/innen,Schackgalerie,2000,200001,3830,,,,3830
Besucher/innen,Städtische Galerie im Lenbachhaus,2017,201708,15086,15230,"-8,69","-0,95",16518
Besucher/innen,Städtische Galerie im Lenbachhaus,2017,201707,16521,19381,"-11,79","-14,76",16530
Besucher/innen,Städtische Galerie im Lenbachhaus,2017,201706,18729,15706,"14,12","19,25",16769
Besucher/innen,Städtische Galerie im Lenbachhaus,2017,201705,16412,17970,"-8,87","-8,67",16517
Besucher/innen,Städtische Galerie im Lenbachhaus,2017,201704,18009,24092,"-8,7","-25,25",16647
Besucher/innen,Städtische Galerie im Lenbachhaus,2017,201703,19725,27577,"32,75","-28,47",17154
Besucher/innen,Städtische Galerie im Lenbachhaus,2017,201702,14859,25775,"16,75","-42,35",17808
Besucher/innen,Städtische Galerie im Lenbachhaus,2017,201701,12727,53449,"-17,27","-76,19",18718
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201612,15383,45528,"7,85","-66,21",22111
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201611,14263,40297,"-45,99","-64,61",24623
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201610,26406,39796,"161,45","-33,65",26793
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201609,10100,13914,"-33,68","-27,41",27908
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201608,15230,16071,"-21,42","-5,23",28226
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201607,19381,15883,"23,4","22,02",28296
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201606,15706,12765,"-12,6","23,04",28005
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201605,17970,33602,"-25,41","-46,52",27760
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201604,24092,66164,"-12,64","-63,59",29062
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201603,27577,55505,"6,99","-50,32",32568
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201602,25775,45477,"-51,78","-43,32",34896
Besucher/innen,Städtische Galerie im Lenbachhaus,2016,201601,53449,21421,"17,4","149,52",36538
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201512,45528,21976,"12,98","107,17",33869
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201511,40297,22144,"1,26","81,98",31906
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201510,39796,31622,"186,01","25,85",30393
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201509,13914,18940,"-13,42","-26,54",29712
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201508,16071,30510,"1,18","-47,33",30131
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201507,15883,24338,"24,43","-34,74",31334
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201506,12765,17475,"-62,01","-26,95",32039
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201505,33602,30643,"-49,21","9,66",32431
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201504,66164,30424,"19,2","117,47",32185
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201503,55505,32570,"22,05","70,42",29206
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201502,45477,33160,"112,3","37,14",27295
Besucher/innen,Städtische Galerie im Lenbachhaus,2015,201501,21421,49238,"-2,53","-56,49",26269
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201412,21976,41475,"-0,76","-47,01",28587
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201411,22144,41696,"-29,97","-46,89",30212
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201410,31622,48753,"66,96","-35,14",31841
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201409,18940,40164,"-37,92","-52,84",33269
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201408,30510,41941,"25,36","-27,25",35037
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201407,24338,39808,"39,27","-38,86",35990
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201406,17475,41676,"-42,97","-58,07",37279
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201405,30643,72835,"0,72","-57,93",39296
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201404,30424,,"-6,59",,42812
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201403,32570,,"-1,78",,43938
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201402,33160,1704,"-32,65","1846,01",45075
Besucher/innen,Städtische Galerie im Lenbachhaus,2014,201401,49238,2973,"18,72","1556,17",41929
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201312,41475,3282,"-0,53","1163,71",37303
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201311,41696,3809,"-14,48","994,67",33483
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201310,48753,,"21,38",,29695
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201309,40164,,"-4,24",,27577
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201308,41941,,"5,36",,26004
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201307,39808,4545,"-4,48","775,86",23727
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201306,41676,5544,"-42,78","651,73",18689
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201305,72835,5234,,"1291,57",13527
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201304,,7000,,,
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201303,,8844,,,
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201302,1704,26003,"-42,68","-93,45",4771
Besucher/innen,Städtische Galerie im Lenbachhaus,2013,201301,2973,24491,"-9,41","-87,86",7470
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201212,3282,17076,"-13,84","-80,78",9861
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201211,3809,16261,,"-76,58",11394
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201210,,13782,,,
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201209,,1333,,,
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201208,,6916,,,
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201207,4545,7813,"-18,02","-41,83",11419
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201206,5544,7927,"5,92","-30,06",11691
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201205,5234,8134,"-25,23","-35,65",11890
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201204,7000,4974,"-20,85","40,73",12132
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201203,8844,,"-65,99",,11963
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201202,26003,2734,"6,17","851,1",12246
Besucher/innen,Städtische Galerie im Lenbachhaus,2012,201201,24491,9452,"43,42","159,11",10131
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201112,17076,4425,"5,01","285,9",8764
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201111,16261,5625,"17,99","189,08",7614
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201110,13782,2830,"933,91",387,6647
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201109,1333,10026,"-80,73","-86,7",5651
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201108,6916,11976,"-11,48","-42,25",6441
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201107,7813,8064,"-1,44","-3,11",6901
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201106,7927,3400,"-2,54","133,15",6924
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201105,8134,9577,"63,53","-15,07",6513
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201104,4974,6887,,"-27,78",6644
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201103,,7887,,,
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201102,2734,2632,"-71,07","3,88",6907
Besucher/innen,Städtische Galerie im Lenbachhaus,2011,201101,9452,11800,"113,6","-19,9",6898
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201012,4425,5970,"-21,33","-25,88",7094
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201011,5625,6712,"98,76","-16,19",7223
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201010,2830,5798,"-71,77","-51,19",7313
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201009,10026,,"-16,28",,7561
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201008,11976,693,"48,51","1628,14",7337
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201007,8064,1349,"137,18","497,78",6311
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201006,3400,1057,"-64,5","221,67",5700
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201005,9577,1461,"39,06","555,51",5487
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201004,6887,1101,"-12,68","525,52",4750
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201003,7887,35564,"199,66","-77,82",4224
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201002,2632,99733,"-77,69","-97,36",6740
Besucher/innen,Städtische Galerie im Lenbachhaus,2010,201001,11800,105549,"97,65","-88,82",15567
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200912,5970,73508,"-11,05","-91,88",24090
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200911,6712,75382,"15,76","-91,1",30230
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200910,5798,27390,,"-78,83",36472
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200909,,9911,,,
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200908,693,12960,"-48,63","-94,65",36058
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200907,1349,15586,"27,63","-91,34",37080
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200906,1057,10520,"-27,65","-89,95",38267
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200905,1461,11266,"32,7","-87,03",39055
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200904,1101,12900,"-96,9","-91,47",39873
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200903,35564,25561,"-64,34","39,13",40856
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200902,99733,17071,"-5,51","484,22",40022
Besucher/innen,Städtische Galerie im Lenbachhaus,2009,200901,105549,19116,"43,59","452,15",33134
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200812,73508,13653,"-2,49","438,4",25931
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200811,75382,9003,"175,22","737,3",20943
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200810,27390,13537,"176,36","102,33",15411
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200809,9911,9015,"-23,53","9,94",14257
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200808,12960,11557,"-16,85","12,14",14182
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200807,15586,15885,"48,16","-1,88",14065
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200806,10520,18230,"-6,62","-42,29",14090
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200805,11266,23674,"-12,67","-52,41",14733
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200804,12900,17419,"-49,53","-25,94",15767
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200803,25561,14151,"49,73","80,63",16143
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200802,17071,11004,"-10,7","55,13",15193
Besucher/innen,Städtische Galerie im Lenbachhaus,2008,200801,19116,13016,"40,01","46,87",14687
Besucher/innen,Städtische Galerie im Lenbachhaus,2007,200712,13653,11322,"51,65","20,59",14179
